transaction_id,user_id,timestamp,amount,latitude,longitude,device_id,recipient_id,is_fraud
T008964,U493,2026-05-25T01:23:59.549681,70.99,-25.51485,-49.27193,DEV0575,M078,0
T008965,U398,2026-05-24T08:24:41.547790,3.45,-23.56969,-46.68396,DEV0759,M047,0
T008966,U120,2026-05-23T20:50:56.625014,11.88,-30.12283,-51.27481,DEV0663,M029,0
T008967,U452,2026-05-23T23:38:30.585890,80.9,-30.04195,-51.25386,DEV0497,M042,0
T008968,U351,2026-05-24T23:35:00.354599,30.97,-13.00925,-38.46099,DEV0157,M075,0
T008969,U336,2026-05-24T03:46:47.329581,44.29,-19.89642,-43.86167,DEV0637,M060,0
T008970,U377,2026-05-25T08:44:21.689246,40.75,-23.65684,-46.63105,DEV0180,M027,0
T008971,U250,2026-05-23T20:18:12.373874,105.0,-15.72912,-47.97993,DEV0734,U467,0
T008972,U103,2026-05-24T14:48:52.964452,2264.34,-15.79058,-47.96967,DEV0670,M070,0
T008973,U479,2026-05-24T09:23:33.351566,257.13,-25.42943,-49.30748,DEV0697,M016,0
T008974,U271,2026-05-24T08:55:17.986855,25.59,-13.03472,-38.47666,DEV0005,M033,0
T008975,U090,2026-05-23T18:53:27.547594,1418.87,-19.93561,-43.9542,DEV0208,M038,0
T008976,U262,2026-05-24T05:46:09.582733,55.18,-25.43357,-49.25767,DEV0069,M018,0
T008977,U068,2026-05-24T21:38:13.987951,18.55,-25.56009,-49.28743,DEV0566,M026,0
T008978,U058,2026-05-24T03:43:15.329271,734.77,-19.87298,-44.02318,DEV0633,M081,0
T008979,U046,2026-05-24T18:57:36.481900,508.95,-19.8959,-43.91981,DEV0575,M037,0
T008980,U290,2026-05-24T21:24:41.580465,7.67,-30.07251,-51.18781,DEV0485,M015,0
T008981,U383,2026-05-23T05:39:09.788967,98.5,-30.0165,-51.29959,DEV0701,M060,0
T008982,U027,2026-05-24T08:45:28.533389,47.9,-30.0751,-51.22415,DEV0456,M071,0
T008983,U216,2026-05-24T23:32:19.262939,92.41,-23.58349,-46.70697,DEV0402,M066,0
T008984,U352,2026-05-23T21:18:37.118584,99.61,-25.45577,-49.28588,DEV0685,M069,0
T008985,U428,2026-05-24T02:36:09.493277,43.65,-12.88931,-38.48115,DEV0342,M028,0
T008986,U034,2026-05-23T20:07:33.717194,58.6,-30.07451,-51.27991,DEV0139,M074,0
T008987,U060,2026-05-24T03:52:44.628066,28.45,-19.91051,-43.95328,DEV0649,U253,0
T008988,U269,2026-05-24T11:16:44.316041,875.61,-19.93763,-43.98956,DEV0093,M088,0
T008989,U475,2026-05-24T02:45:41.365361,20.4,-22.92218,-43.15401,DEV0414,M003,0
T008990,U230,2026-05-24T01:37:12.920246,165.15,-15.73119,-47.91306,DEV0242,M035,0
T008991,U205,2026-05-25T00:05:56.980787,424.12,-19.9213,-43.89611,DEV0039,M033,0
T008992,U483,2026-05-24T07:48:21.787530,131.67,-15.79328,-47.93065,DEV0376,U153,0
T008993,U472,2026-05-24T03:12:11.391620,30.02,-12.93792,-38.49719,DEV0722,U204,0
T008994,U154,2026-05-23T20:52:31.737112,11.56,-22.91244,-43.14312,DEV0474,M049,0
T008995,U244,2026-05-24T17:20:31.575921,94.63,-12.96448,-38.52574,DEV0772,U381,0
T008996,U304,2026-05-23T15:57:02.840149,1152.95,-30.06882,-51.13029,DEV0664,M030,0
T008997,U317,2026-05-25T19:44:20.043964,287.58,-12.98627,-38.50651,DEV0139,U094,0
T008998,U441,2026-05-23T22:12:43.745559,3.89,-23.61303,-46.63762,DEV0762,M081,0
T008999,U317,2026-05-26T03:26:00.195456,952.52,-12.95327,-38.54825,DEV0139,U082,0
T009000,U217,2026-05-24T01:19:54.604998,44.85,-23.54385,-46.69812,DEV0526,M065,0
T009001,U007,2026-05-23T10:51:52.281936,6.97,-15.70328,-47.91978,DEV0386,U117,0
T009002,U434,2026-05-23T15:50:24.529310,79.79,-15.87315,-48.02159,DEV0363,M024,0
T009003,U456,2026-05-25T07:29:33.969407,101.94,-23.55392,-46.64173,DEV0466,M060,0
T009004,U365,2026-05-24T23:45:23.007750,650.69,-23.54974,-46.58416,DEV0726,M054,0
T009005,U235,2026-05-23T18:25:07.135741,123.96,-19.87604,-43.94034,DEV0795,U045,0
T009006,U307,2026-05-24T00:13:01.706091,65.85,-15.78085,-48.03816,DEV0322,U081,0
T009007,U072,2026-05-23T06:01:07.578848,9.43,-30.01776,-51.30362,DEV0203,M044,0
T009008,U275,2026-05-24T08:41:43.547759,161.78,-15.74764,-47.89662,DEV0730,M072,0
T009009,U496,2026-05-24T06:59:51.998116,78.51,-23.49463,-46.63954,DEV0753,M069,0
T009010,U402,2026-05-23T07:50:36.809506,21.55,-30.02638,-51.19565,DEV0264,M073,0
T009011,U326,2026-05-23T18:36:19.426462,1748.35,-12.97954,-38.56436,DEV0376,M046,0
T009012,U115,2026-05-24T15:31:11.164719,78.95,-30.02735,-51.26629,DEV0253,M026,0
T009013,U400,2026-05-23T23:37:21.971530,19.17,-15.75446,-47.92066,DEV0761,M016,0
T009014,U414,2026-05-23T20:52:05.087087,58.21,-22.90518,-43.1401,DEV0053,M091,0
T009015,U161,2026-05-23T09:00:25.604655,30.96,-29.95149,-51.20612,DEV0258,M052,0
T009016,U117,2026-05-24T02:59:41.701951,107.05,-22.87908,-43.22617,DEV0793,M041,0
T009017,U458,2026-05-23T21:47:30.559164,40.34,-12.97549,-38.5825,DEV0538,U110,0
T009018,U462,2026-05-24T12:11:15.445578,57.66,-12.98758,-38.45735,DEV0519,U025,0
T009019,U247,2026-05-24T04:26:54.143698,170.19,-22.91675,-43.17789,DEV0250,M055,0
T009020,U272,2026-05-24T02:10:52.385337,39.58,-22.89332,-43.17811,DEV0534,M035,0
T009021,U351,2026-05-24T23:50:39.419579,65.95,-13.01391,-38.57828,DEV0157,M083,0
T009022,U470,2026-05-23T18:42:18.122685,474.97,-29.98255,-51.28345,DEV0527,M040,0
T009023,U421,2026-05-24T03:34:38.810019,23.67,-15.75217,-47.96882,DEV0235,M073,0
T009024,U102,2026-05-23T23:46:15.317647,57.5,-19.92088,-43.96874,DEV0470,U306,0
T009025,U323,2026-05-24T11:02:31.794583,50.75,-19.94505,-43.90712,DEV0550,M029,0
T009026,U191,2026-05-23T22:03:25.242660,268.34,-29.99997,-51.18166,DEV0398,U047,0
T009027,U331,2026-05-23T03:37:29.350949,7.0,-15.76635,-48.02194,DEV0291,M045,0
T009028,U233,2026-05-23T23:22:01.703111,195.91,-30.08748,-51.1599,DEV0177,M016,0
T009029,U190,2026-05-24T04:45:56.655002,67.72,-12.92094,-38.50608,DEV0693,M010,0
T009030,U268,2026-05-23T11:18:06.905451,158.66,-23.59119,-46.64851,DEV0195,U173,0
T009031,U337,2026-05-23T18:14:39.150871,22.09,-30.0413,-51.18945,DEV0575,M028,0
T009032,U280,2026-05-24T22:01:13.975351,4565.18,-23.629,-46.60638,DEV0008,M011,1
T009033,U387,2026-05-24T01:26:06.134619,25.95,-12.98521,-38.53721,DEV0305,M048,0
T009034,U408,2026-05-24T20:53:50.417232,81.16,-13.0407,-38.47926,DEV0548,M049,0
T009035,U452,2026-05-24T02:48:40.374693,10.52,-30.05756,-51.27234,DEV0497,M043,0
T009036,U294,2026-05-24T11:02:01.382914,216.83,-25.4738,-49.23673,DEV0394,U437,0
T009037,U336,2026-05-24T05:48:06.064159,5000.0,-19.87757,-43.91462,DEV0637,U059,1
T009038,U059,2026-05-24T05:48:16.064159,4950.0,-23.5505,-46.6333,DEV0259,U175,1
T009039,U175,2026-05-24T05:48:26.064159,4900.0,-25.4284,-49.2733,DEV0394,U336,1
T009040,U032,2026-05-23T07:35:55.193982,4.54,-30.0795,-51.25089,DEV0065,M050,0
T009041,U017,2026-05-25T00:27:22.028008,174.74,-25.36773,-49.25415,DEV0014,M026,0
T009042,U235,2026-05-23T23:10:03.252561,34.92,-19.86856,-43.86723,DEV0795,M086,0
T009043,U284,2026-05-23T08:00:41.212521,37.78,-22.86286,-43.23055,DEV0365,U056,0
T009044,U331,2026-05-23T05:16:20.452263,25.46,-15.69657,-47.8762,DEV0291,U018,0
T009045,U478,2026-05-23T18:06:40.213540,1.62,-12.92368,-38.48745,DEV0477,U113,0
T009046,U449,2026-05-24T02:37:09.454246,137.44,-25.40848,-49.36096,DEV0172,M051,0
T009047,U408,2026-05-25T00:40:14.037938,230.48,-12.91681,-38.58232,DEV0548,U297,0
T009048,U242,2026-05-23T21:18:40.475103,192.91,-23.57907,-46.59456,DEV0085,M083,0
T009049,U492,2026-05-24T03:11:26.009096,2444.13,-25.47496,-49.26566,DEV0772,M012,1
T009050,U338,2026-05-23T21:23:10.255917,80.8,-23.59649,-46.5561,DEV0145,U410,0
T009051,U224,2026-05-24T03:35:59.690992,85.13,-25.43895,-49.26811,DEV0041,M004,0
T009052,U056,2026-05-24T12:05:08.671830,81.37,-30.05397,-51.11241,DEV0348,M029,0
T009053,U098,2026-05-24T09:54:50.116568,3.62,-25.42761,-49.31535,DEV0161,M097,0
T009054,U120,2026-05-23T21:33:22.480979,13.36,-30.06077,-51.18121,DEV0663,M023,0
T009055,U369,2026-05-24T05:22:22.223264,721.04,-30.07433,-51.19303,DEV0142,U397,1
T009056,U190,2026-05-24T07:03:57.219429,62.19,-12.97106,-38.47027,DEV0693,U111,0
T009057,U333,2026-05-25T07:56:34.165082,135.05,-15.84353,-47.83916,DEV0132,U421,0
T009058,U342,2026-05-24T10:19:10.323975,344.75,-25.42992,-49.24919,DEV0015,U241,0
T009059,U081,2026-05-23T21:51:01.225540,98.8,-25.36106,-49.29764,DEV0489,M002,0
T009060,U494,2026-05-24T10:45:47.831505,90.65,-19.85322,-43.95696,DEV0493,M007,0
T009061,U267,2026-05-23T21:43:55.626128,8.29,-25.43893,-49.26141,DEV0360,M064,0
T009062,U369,2026-05-24T07:29:58.607000,93.2,-30.10485,-51.26047,DEV0371,M100,0
T009063,U111,2026-05-24T01:20:17.615008,3.45,-12.92404,-38.48501,DEV0518,M012,0
T009064,U161,2026-05-23T09:28:34.422738,18.63,-30.06021,-51.22012,DEV0258,M011,0
T009065,U478,2026-05-23T18:26:36.947720,30.26,-12.95197,-38.5804,DEV0477,M070,0
T009066,U174,2026-05-23T21:51:12.574071,2112.66,-23.66328,-46.67779,DEV0277,M085,0
T009067,U186,2026-05-24T08:44:22.431640,105.68,-25.42003,-49.35269,DEV0506,U500,0
T009068,U212,2026-05-24T02:44:57.847701,42.18,-25.52823,-49.22266,DEV0685,M061,0
T009069,U241,2026-05-23T21:24:39.172980,296.66,-12.89525,-38.49418,DEV0714,M029,0
T009070,U458,2026-05-23T22:34:18.239986,10.48,-13.06273,-38.50562,DEV0538,M056,0
T009071,U033,2026-05-23T19:08:05.553066,39.33,-23.56208,-46.62616,DEV0344,U324,0
T009072,U341,2026-05-23T23:25:31.009730,7.92,-29.9971,-51.25617,DEV0179,U398,0
T009073,U221,2026-05-24T21:03:47.874671,274.69,-15.79508,-47.92415,DEV0408,M091,0
T009074,U028,2026-05-24T15:38:13.735949,194.49,-25.38524,-49.21892,DEV0702,M038,0
T009075,U473,2026-05-23T15:56:09.797374,75.45,-13.02592,-38.51869,DEV0426,M041,0
T009076,U022,2026-05-24T06:09:11.134129,178.29,-25.40796,-49.14341,DEV0562,U323,0
T009077,U229,2026-05-24T09:44:08.976645,36.31,-13.02228,-38.60164,DEV0450,U040,0
T009078,U161,2026-05-23T13:57:17.607018,3.24,-30.0076,-51.17312,DEV0258,M082,0
T009079,U072,2026-05-23T08:40:19.294890,41.22,-30.07819,-51.20863,DEV0203,M036,0
T009080,U236,2026-05-24T16:19:38.657970,12.08,-23.57713,-46.67582,DEV0610,M056,0
T009081,U097,2026-05-24T23:10:13.427144,4499.26,-19.87945,-44.01015,DEV0720,M050,1
T009082,U285,2026-05-24T14:25:26.497297,166.39,-19.90392,-43.95014,DEV0312,M007,0
T009083,U381,2026-05-23T21:31:54.372133,69.08,-23.53637,-46.71182,DEV0084,M075,0
T009084,U419,2026-05-23T19:38:58.748110,121.54,-23.53688,-46.68965,DEV0552,M051,0
T009085,U493,2026-05-25T01:52:48.644688,29.49,-25.42113,-49.20204,DEV0575,U162,0
T009086,U024,2026-05-24T04:42:11.590679,407.97,-25.4543,-49.29847,DEV0477,U086,0
T009087,U089,2026-05-23T20:34:24.461268,88.32,-30.04689,-51.22149,DEV0009,M090,0
T009088,U133,2026-05-23T23:10:48.483001,80.1,-25.44386,-49.28727,DEV0682,M030,0
T009089,U283,2026-05-24T01:26:31.365677,209.82,-22.95531,-43.22332,DEV0028,M054,0
T009090,U189,2026-05-24T23:21:23.802980,50.34,-30.00642,-51.25311,DEV0144,U429,0
T009091,U407,2026-05-23T08:43:13.744637,4.43,-23.61472,-46.61766,DEV0151,M057,0
T009092,U141,2026-05-24T10:26:00.709259,47.74,-25.35941,-49.15474,DEV0058,M051,0
T009093,U225,2026-05-24T20:49:58.107020,10.64,-19.90161,-43.92488,DEV0502,M059,0
T009094,U353,2026-05-23T13:30:05.156744,437.55,-30.08801,-51.26239,DEV0627,M018,0
T009095,U477,2026-05-24T22:05:09.943654,5.67,-19.92755,-43.90716,DEV0039,U284,0
T009096,U331,2026-05-23T08:24:34.587846,13.13,-15.77613,-47.9685,DEV0291,U047,0
T009097,U236,2026-05-24T16:21:15.493652,6.18,-23.56069,-46.61412,DEV0610,M054,0
T009098,U266,2026-05-23T15:07:30.271326,190.01,-30.0094,-51.24498,DEV0095,M060,0
T009099,U051,2026-05-23T14:41:37.368028,14.7,-30.05923,-51.22529,DEV0699,M011,0
T009100,U004,2026-05-23T19:32:59.806334,8.47,-19.86141,-43.92317,DEV0459,M071,0
T009101,U061,2026-05-25T00:11:11.685687,20.53,-23.53391,-46.65044,DEV0234,M033,0
T009102,U195,2026-05-23T19:23:00.053867,406.42,-23.56089,-46.62039,DEV0253,M069,0
T009103,U105,2026-05-24T07:44:49.670139,158.2,-19.92388,-43.90855,DEV0027,U051,0
T009104,U349,2026-05-24T03:07:51.210251,24.83,-30.02482,-51.25022,DEV0228,U190,0
T009105,U079,2026-05-23T11:41:15.196912,1.02,-19.99889,-43.92691,DEV0346,M051,0
T009106,U081,2026-05-24T08:40:43.641966,67413.99,-25.42593,-49.25923,DEV0489,M061,1
T009107,U179,2026-05-24T11:22:11.860363,55.74,-23.47866,-46.62689,DEV0695,U011,0
T009108,U460,2026-05-23T20:15:34.944507,5.81,-30.01686,-51.19871,DEV0794,U393,0
T009109,U172,2026-05-23T19:27:51.022282,259.84,-22.87186,-43.16256,DEV0501,U064,0
T009110,U103,2026-05-24T15:43:25.621911,90.11,-15.73248,-47.90124,DEV0670,M020,0
T009111,U374,2026-05-23T07:38:20.377323,112.56,-19.98102,-43.81126,DEV0386,M098,0
T009112,U265,2026-05-23T23:52:13.392047,32.73,-19.95147,-43.94322,DEV0111,M009,0
T009113,U460,2026-05-23T20:29:53.078129,47.76,-30.05304,-51.18178,DEV0794,M006,0
T009114,U400,2026-05-24T00:57:28.736786,387.15,-15.80872,-47.99294,DEV0761,M075,0
T009115,U037,2026-05-23T18:32:07.583176,374.52,-23.52317,-46.66656,DEV0028,U109,0
T009116,U176,2026-05-23T18:17:01.139715,545.44,-19.92345,-44.07249,DEV0689,M012,0
T009117,U217,2026-05-24T02:38:25.366600,10.23,-23.62729,-46.70629,DEV0526,M007,0
T009118,U100,2026-05-23T12:21:55.043756,398.3,-30.04249,-51.20292,DEV0195,M017,0
T009119,U110,2026-05-24T08:51:52.880912,85.01,-25.47891,-49.2352,DEV0158,M044,0
T009120,U093,2026-05-23T21:52:18.007289,40.78,-25.4291,-49.19489,DEV0422,M076,0
T009121,U181,2026-05-23T22:58:35.889392,595.36,-15.87388,-47.97714,DEV0596,M062,0
T009122,U308,2026-05-25T02:36:23.010426,4.86,-19.91718,-43.91344,DEV0004,M069,0
T009123,U458,2026-05-24T02:57:49.998565,3.18,-12.90225,-38.3776,DEV0538,M053,0
T009124,U018,2026-05-25T02:27:13.425798,20.37,-23.55201,-46.66891,DEV0346,M020,0
T009125,U203,2026-05-23T10:29:10.561886,159.87,-19.8811,-43.86853,DEV0445,M033,0
T009126,U207,2026-05-23T14:31:59.460440,263.98,-15.82707,-47.84605,DEV0058,M023,0
T009127,U074,2026-05-24T11:39:59.681189,64.54,-12.97264,-38.40731,DEV0610,M063,0
T009128,U225,2026-05-24T22:12:52.176250,9.16,-19.93882,-43.91352,DEV0502,M051,0
T009129,U189,2026-05-25T04:44:36.318784,176.93,-29.98358,-51.24971,DEV0144,U405,0
T009130,U105,2026-05-24T11:37:22.211100,202.41,-19.89961,-43.89972,DEV0027,M057,0
T009131,U249,2026-05-23T21:22:57.240423,656.66,-25.44011,-49.35445,DEV0054,M065,0
T009132,U117,2026-05-24T05:19:49.482713,7.22,-22.90544,-43.14495,DEV0793,U403,0
T009133,U327,2026-05-24T00:14:43.809076,11.19,-22.89124,-43.20419,DEV0588,M017,0
T009134,U359,2026-05-24T09:47:18.869185,294.52,-15.84255,-47.89516,DEV0210,U143,0
T009135,U192,2026-05-24T02:13:03.206469,140.02,-12.95754,-38.52517,DEV0163,U086,0
T009136,U405,2026-05-23T18:06:15.313966,235.12,-15.76766,-47.97625,DEV0469,M072,0
T009137,U135,2026-05-23T14:22:50.889407,20.71,-12.95551,-38.45731,DEV0572,U370,0
T009138,U058,2026-05-24T04:50:33.329786,277.96,-19.95206,-44.00556,DEV0633,U447,0
T009139,U018,2026-05-25T07:29:12.764989,5000.0,-23.49718,-46.59136,DEV0346,U176,1
T009140,U176,2026-05-25T07:29:22.764989,4950.0,-19.9173,-43.9345,DEV0689,U368,1
T009141,U368,2026-05-25T07:29:32.764989,4900.0,-23.5505,-46.6333,DEV0001,U018,1
T009142,U092,2026-05-23T17:59:40.360636,179.91,-25.36896,-49.31511,DEV0587,M037,0
T009143,U074,2026-05-24T13:21:12.582531,59.78,-13.00359,-38.52778,DEV0610,U122,0
T009144,U405,2026-05-23T18:41:42.600577,51.18,-15.81308,-47.91995,DEV0469,M042,0
T009145,U217,2026-05-24T03:22:07.416650,3.65,-23.57022,-46.6517,DEV0526,M081,0
T009146,U169,2026-05-24T07:26:26.509384,368.74,-19.95303,-43.96351,DEV0727,M099,1
T009147,U375,2026-05-24T16:11:52.286687,530.51,-20.00553,-43.96527,DEV0418,U089,0
T009148,U318,2026-05-23T20:13:29.991557,33.58,-12.96816,-38.52345,DEV0259,U398,0
T009149,U110,2026-05-24T13:30:03.578134,215.98,-25.3608,-49.28061,DEV0158,M011,0
T009150,U360,2026-05-23T21:44:30.886819,210.0,-29.95885,-51.2386,DEV0616,U441,0
T009151,U134,2026-05-23T20:59:33.910631,7.13,-15.83798,-47.9697,DEV0444,M086,0
T009152,U006,2026-05-24T00:11:16.635538,111.42,-12.93987,-38.48965,DEV0770,M027,0
T009153,U038,2026-05-23T18:43:33.421867,26.27,-25.38623,-49.23024,DEV0033,U326,0
T009154,U480,2026-05-23T23:02:11.023696,90.07,-25.39304,-49.22044,DEV0239,M050,0
T009155,U381,2026-05-23T23:23:10.022529,329.11,-23.53618,-46.69256,DEV0084,M079,0
T009156,U089,2026-05-23T23:53:13.834577,32.76,-30.04566,-51.18221,DEV0009,M024,0
T009157,U302,2026-05-24T01:24:16.376374,33.0,-15.80767,-47.95531,DEV0503,M011,0
T009158,U031,2026-05-24T16:34:08.788087,16.0,-25.41461,-49.2174,DEV0493,U277,0
T009159,U355,2026-05-24T10:49:16.511129,49.98,-13.07402,-38.49443,DEV0660,U129,0
T009160,U094,2026-05-23T23:26:41.907277,67.92,-15.77586,-47.86183,DEV0227,M100,0
T009161,U130,2026-05-24T00:45:49.781280,156.09,-15.79839,-47.91781,DEV0051,M036,0
T009162,U395,2026-05-23T23:42:59.926405,112.82,-22.87839,-43.21898,DEV0380,M088,0
T009163,U284,2026-05-23T08:25:22.622625,5.65,-22.90652,-43.12748,DEV0365,M040,0
T009164,U391,2026-05-24T20:10:38.987290,4329.83,-23.56158,-46.63148,DEV0114,U237,1
T009165,U446,2026-05-23T15:23:49.509375,113.29,-23.51081,-46.59165,DEV0641,M094,0
T009166,U047,2026-05-23T17:36:52.695189,65.44,-23.48175,-46.63428,DEV0564,M056,0
T009167,U336,2026-05-24T06:16:58.223921,45.16,-19.94494,-43.90374,DEV0637,U449,0
T009168,U492,2026-05-24T04:11:04.982928,9.79,-25.35212,-49.30358,DEV0772,U303,0
T009169,U323,2026-05-24T11:29:49.257643,4.2,-19.91486,-43.94176,DEV0550,M086,0
T009170,U055,2026-05-24T11:33:29.090635,43.73,-15.83166,-47.9128,DEV0331,M058,0
T009171,U166,2026-05-24T01:55:14.112816,25.55,-22.89039,-43.1378,DEV0043,M077,0
T009172,U385,2026-05-24T10:04:21.298951,61073.7,-15.76786,-47.83972,DEV0215,M023,1
T009173,U408,2026-05-25T01:51:25.709978,110.94,-12.91943,-38.56746,DEV0548,M073,0
T009174,U128,2026-05-24T14:19:13.508172,19.3,-15.80362,-47.8963,DEV0471,M057,0
T009175,U260,2026-05-25T02:35:07.059853,83.17,-13.07934,-38.50475,DEV0797,M063,0
T009176,U494,2026-05-24T13:18:21.143389,21.06,-19.96203,-43.86869,DEV0493,U102,0
T009177,U418,2026-05-24T03:26:40.004639,41.94,-23.5833,-46.64141,DEV0115,M056,0
T009178,U137,2026-05-24T17:17:53.291342,169.54,-13.0321,-38.54596,DEV0350,M027,0
T009179,U177,2026-05-24T19:31:08.323734,3.49,-25.48668,-49.28118,DEV0096,M055,0
T009180,U416,2026-05-23T18:51:14.625689,158.32,-23.50984,-46.60466,DEV0714,U021,0
T009181,U267,2026-05-24T03:24:59.263901,268.85,-25.41865,-49.29057,DEV0360,M043,0
T009182,U304,2026-05-23T23:07:41.483698,378.33,-30.02956,-51.17872,DEV0664,M092,0
T009183,U116,2026-05-23T21:56:51.979398,211.56,-30.05265,-51.1976,DEV0161,M071,0
T009184,U364,2026-05-24T20:04:06.399433,480.28,-15.71173,-47.93839,DEV0051,U499,0
T009185,U447,2026-05-23T16:41:19.899637,32.41,-19.85507,-43.87214,DEV0616,M013,0
T009186,U220,2026-05-24T11:54:35.601013,79.61,-19.88705,-43.87915,DEV0012,U198,0
T009187,U428,2026-05-24T03:27:29.121061,23.87,-12.98094,-38.5728,DEV0342,M084,0
T009188,U302,2026-05-24T01:33:32.318979,325.28,-15.73388,-47.96242,DEV0503,M066,0
T009189,U498,2026-05-23T19:21:14.344486,477.05,-29.9622,-51.19493,DEV0727,M072,0
T009190,U436,2026-05-24T10:54:17.105710,89.34,-12.93138,-38.46975,DEV0149,U028,0
T009191,U235,2026-05-23T23:21:16.558320,594.55,-19.84465,-43.98313,DEV0795,M087,0
T009192,U107,2026-05-24T15:35:58.380408,2.96,-23.62262,-46.51881,DEV0453,U143,0
T009193,U041,2026-05-24T15:42:16.542413,79.49,-19.96195,-43.97653,DEV0547,M094,0
T009194,U031,2026-05-24T18:13:59.093329,7.07,-25.42516,-49.24586,DEV0493,M020,0
T009195,U285,2026-05-24T16:41:57.143763,2.5,-19.94686,-43.91893,DEV0312,U490,0
T009196,U006,2026-05-24T04:24:51.199076,134.13,-13.06609,-38.42526,DEV0770,M019,0
T009197,U018,2026-05-25T08:41:03.314175,19.36,-23.56758,-46.6709,DEV0346,M024,0
T009198,U079,2026-05-23T14:00:58.988750,124.49,-19.84177,-43.95062,DEV0346,M075,0
T009199,U287,2026-05-24T11:35:41.566446,13.08,-20.01247,-43.96395,DEV0751,M064,0
T009200,U114,2026-05-24T09:54:13.202611,196.86,-20.00164,-43.94556,DEV0700,U043,0
T009201,U327,2026-05-24T01:23:52.884934,23.26,-22.97032,-43.13916,DEV0588,M032,0
T009202,U084,2026-05-23T09:28:07.799044,13.66,-30.03629,-51.29803,DEV0298,U078,0
T009203,U314,2026-05-25T03:18:52.020780,78.99,-19.91839,-44.01091,DEV0724,M027,0
T009204,U014,2026-05-24T07:49:15.867439,42.18,-25.46033,-49.28354,DEV0505,U494,0
T009205,U303,2026-05-23T21:40:15.410355,1.21,-15.7898,-47.82943,DEV0446,M077,0
T009206,U274,2026-05-24T19:48:35.881169,7.56,-22.86135,-43.22733,DEV0046,M047,0
T009207,U468,2026-05-23T13:27:54.859824,121.93,-22.92986,-43.18738,DEV0131,M075,0
T009208,U334,2026-05-24T07:46:38.025482,5.23,-22.99448,-43.23622,DEV0089,U378,0
T009209,U403,2026-05-24T09:17:08.567331,748.43,-15.72036,-47.90139,DEV0288,M088,0
T009210,U249,2026-05-23T23:52:42.188389,85.78,-25.41563,-49.27129,DEV0054,M096,0
T009211,U466,2026-05-23T17:28:57.298219,35.05,-23.46126,-46.70613,DEV0526,M030,0
T009212,U429,2026-05-25T01:44:37.936723,245.07,-23.53603,-46.60906,DEV0287,M086,0
T009213,U228,2026-05-24T07:57:32.377487,163.03,-15.79939,-47.93804,DEV0594,M035,0
T009214,U346,2026-05-23T11:54:34.473564,153.8,-15.75108,-47.84177,DEV0196,M014,0
T009215,U072,2026-05-23T12:15:30.712567,18.8,-30.12254,-51.36567,DEV0203,U215,0
T009216,U116,2026-05-24T00:08:25.527255,36.76,-29.98969,-51.2921,DEV0161,M058,0
T009217,U118,2026-05-23T18:44:04.970359,215.73,-15.76484,-47.97749,DEV0570,M013,0
T009218,U112,2026-05-24T14:37:31.152671,471.76,-23.59159,-46.61487,DEV0037,U268,1
T009219,U063,2026-05-23T21:27:21.359400,23.16,-23.51511,-46.70504,DEV0692,M048,0
T009220,U309,2026-05-23T21:39:25.115149,36.32,-15.77386,-47.87619,DEV0606,M030,0
T009221,U070,2026-05-24T09:33:38.353358,100.74,-22.83506,-43.16502,DEV0053,M100,0
T009222,U046,2026-05-24T19:52:42.312009,30.91,-19.90127,-43.91139,DEV0575,U443,0
T009223,U010,2026-05-23T22:11:36.123994,30.73,-23.58464,-46.58698,DEV0475,M075,0
T009224,U456,2026-05-25T09:23:39.954647,12.57,-23.55203,-46.59322,DEV0466,M001,0
T009225,U274,2026-05-24T20:08:43.009214,63.71,-22.95878,-43.21786,DEV0046,M077,0
T009226,U068,2026-05-24T21:52:56.749268,34.01,-25.3943,-49.31089,DEV0566,U495,0
T009227,U052,2026-05-23T18:47:30.999559,669.37,-25.41394,-49.28064,DEV0578,M086,0
T009228,U376,2026-05-24T02:18:50.219850,8.2,-19.93504,-43.91774,DEV0763,M005,0
T009229,U395,2026-05-23T23:53:35.881023,790.05,-22.99883,-43.0718,DEV0380,M027,0
T009230,U013,2026-05-23T16:19:34.248077,111.72,-15.80124,-47.98754,DEV0563,M027,0
T009231,U026,2026-05-24T08:51:17.776743,26.77,-15.7936,-47.94853,DEV0270,U206,0
T009232,U083,2026-05-25T16:24:44.075291,8.86,-19.98241,-43.95623,DEV0473,M027,0
T009233,U088,2026-05-24T21:45:23.445942,1437.48,-15.7801,-47.9292,DEV0037,M097,1
T009234,U300,2026-05-24T14:17:18.834171,209.76,-19.73326,-44.01033,DEV0741,U120,0
T009235,U301,2026-05-23T13:58:03.624420,19.66,-13.00316,-38.55759,DEV0662,M060,0
T009236,U303,2026-05-23T22:22:51.023804,76.18,-15.8245,-48.04553,DEV0446,M024,0
T009237,U459,2026-05-24T22:09:01.942624,2910.2,-22.88302,-43.19706,DEV0016,M007,1
T009238,U410,2026-05-25T01:25:00.147440,17.0,-12.93792,-38.5404,DEV0523,M068,0
T009239,U419,2026-05-23T22:36:13.064046,75.24,-23.46736,-46.57238,DEV0552,U393,0
T009240,U450,2026-05-24T04:06:33.865062,18.91,-15.82265,-47.8832,DEV0524,M059,0
T009241,U364,2026-05-24T20:46:27.560158,222.2,-15.82843,-48.01921,DEV0051,U217,0
